nohup: ignoring input
ROUGE Score: 0.615385
***** Case No.1171 *****
BLEU Score: 0.042312
METEOR Score: 0.357781
ROUGE Score: 0.076923
***** Case No.1172 *****
BLEU Score: 0.198328
METEOR Score: 0.588235
ROUGE Score: 0.315789
***** Case No.1173 *****
BLEU Score: 1.000000
METEOR Score: 0.999711
ROUGE Score: 1.000000
***** Case No.1174 *****
BLEU Score: 0.619689
METEOR Score: 0.859250
ROUGE Score: 0.600000
***** Case No.1175 *****
BLEU Score: 0.575758
METEOR Score: 0.609741
ROUGE Score: 0.666667
***** Case No.1176 *****
BLEU Score: 0.265848
METEOR Score: 0.825117
ROUGE Score: 0.200000
***** Case No.1177 *****
BLEU Score: 0.325596
METEOR Score: 0.731148
ROUGE Score: 0.315789
***** Case No.1178 *****
BLEU Score: 0.575758
METEOR Score: 0.609741
ROUGE Score: 0.600000
***** Case No.1179 *****
BLEU Score: 0.309346
METEOR Score: 0.627652
ROUGE Score: 0.476190
***** Case No.1180 *****
BLEU Score: 0.244124
METEOR Score: 0.569511
ROUGE Score: 0.303030
***** Case No.1181 *****
BLEU Score: 0.241351
METEOR Score: 0.593406
ROUGE Score: 0.274510
***** Case No.1182 *****
BLEU Score: 0.349913
METEOR Score: 0.791861
ROUGE Score: 0.377358
***** Case No.1183 *****
BLEU Score: 0.394866
METEOR Score: 0.646586
ROUGE Score: 0.500000
***** Case No.1184 *****
BLEU Score: 0.431458
METEOR Score: 0.694343
ROUGE Score: 0.510638
***** Case No.1185 *****
BLEU Score: 0.234222
METEOR Score: 0.489779
ROUGE Score: 0.461538
***** Case No.1186 *****
BLEU Score: 0.069892
METEOR Score: 0.519413
ROUGE Score: 0.125000
***** Case No.1187 *****
BLEU Score: 0.233785
METEOR Score: 0.495801
ROUGE Score: 0.338983
***** Case No.1188 *****
BLEU Score: 0.460552
METEOR Score: 0.751037
ROUGE Score: 0.520000
***** Case No.1189 *****
BLEU Score: 0.450188
METEOR Score: 0.618760
ROUGE Score: 0.560000
***** Case No.1190 *****
BLEU Score: 0.065795
METEOR Score: 0.492502
ROUGE Score: 0.125000
***** Case No.1191 *****
BLEU Score: 0.386563
METEOR Score: 0.624566
ROUGE Score: 0.448980
***** Case No.1192 *****
BLEU Score: 0.361484
METEOR Score: 0.732899
ROUGE Score: 0.458333
***** Case No.1193 *****
BLEU Score: 0.449834
METEOR Score: 0.532407
ROUGE Score: 0.687500
***** Case No.1194 *****
BLEU Score: 0.156793
METEOR Score: 0.478680
ROUGE Score: 0.190476
***** Case No.1195 *****
BLEU Score: 0.223185
METEOR Score: 0.568182
ROUGE Score: 0.400000
***** Case No.1196 *****
BLEU Score: 0.417592
METEOR Score: 0.667017
ROUGE Score: 0.457143
***** Case No.1197 *****
BLEU Score: 0.475330
METEOR Score: 0.723318
ROUGE Score: 0.576923
***** Case No.1198 *****
BLEU Score: 0.424571
METEOR Score: 0.709303
ROUGE Score: 0.482759
***** Case No.1199 *****
BLEU Score: 0.550317
METEOR Score: 0.762876
ROUGE Score: 0.615385
***** Case No.1200 *****
BLEU Score: 0.208454
METEOR Score: 0.457483
ROUGE Score: 0.320000
***** Case No.1201 *****
BLEU Score: 0.400746
METEOR Score: 0.670115
ROUGE Score: 0.461538
***** Case No.1202 *****
BLEU Score: 0.201046
METEOR Score: 0.610937
ROUGE Score: 0.264151
***** Case No.1203 *****
BLEU Score: 0.550317
METEOR Score: 0.782841
ROUGE Score: 0.615385
***** Case No.1204 *****
BLEU Score: 0.400746
METEOR Score: 0.670115
ROUGE Score: 0.461538
***** Case No.1205 *****
BLEU Score: 0.375035
METEOR Score: 0.648869
ROUGE Score: 0.456140
***** Case No.1206 *****
BLEU Score: 0.550317
METEOR Score: 0.782841
ROUGE Score: 0.615385
***** Case No.1207 *****
BLEU Score: 0.356328
METEOR Score: 0.695635
ROUGE Score: 0.392157
***** Case No.1208 *****
BLEU Score: 0.290425
METEOR Score: 0.662376
ROUGE Score: 0.387097
***** Case No.1209 *****
BLEU Score: 0.389672
METEOR Score: 0.631820
ROUGE Score: 0.464286
***** Case No.1210 *****
BLEU Score: 0.561501
METEOR Score: 0.725743
ROUGE Score: 0.714286
***** Case No.1211 *****
BLEU Score: 0.519477
METEOR Score: 0.775636
ROUGE Score: 0.618182
***** Case No.1212 *****
BLEU Score: 0.531386
METEOR Score: 0.793449
ROUGE Score: 0.590164
***** Case No.1213 *****
BLEU Score: 0.592649
METEOR Score: 0.814188
ROUGE Score: 0.634146
***** Case No.1214 *****
BLEU Score: 0.519477
METEOR Score: 0.775636
ROUGE Score: 0.618182
***** Case No.1215 *****
BLEU Score: 0.272448
METEOR Score: 0.631509
ROUGE Score: 0.366667
***** Case No.1216 *****
BLEU Score: 0.452675
METEOR Score: 0.753371
ROUGE Score: 0.585366
***** Case No.1217 *****
BLEU Score: 0.446845
METEOR Score: 0.806697
ROUGE Score: 0.583333
***** Case No.1218 *****
BLEU Score: 0.330944
METEOR Score: 0.492076
ROUGE Score: 0.360000
***** Case No.1219 *****
BLEU Score: 0.341490
METEOR Score: 0.582561
ROUGE Score: 0.480000
***** Case No.1220 *****
BLEU Score: 0.311726
METEOR Score: 0.636726
ROUGE Score: 0.338462
***** Case No.1221 *****
BLEU Score: 0.592649
METEOR Score: 0.814188
ROUGE Score: 0.634146
***** Case No.1222 *****
BLEU Score: 0.444181
METEOR Score: 0.709010
ROUGE Score: 0.545455
***** Case No.1223 *****
BLEU Score: 0.391819
METEOR Score: 0.703337
ROUGE Score: 0.444444
***** Case No.1224 *****
BLEU Score: 0.379153
METEOR Score: 0.681427
ROUGE Score: 0.444444
***** Case No.1225 *****
BLEU Score: 0.631182
METEOR Score: 0.837058
ROUGE Score: 0.727273
***** Case No.1226 *****
BLEU Score: 0.383810
METEOR Score: 0.664567
ROUGE Score: 0.472727
***** Case No.1227 *****
BLEU Score: 0.418658
METEOR Score: 0.687927
ROUGE Score: 0.551724
***** Case No.1228 *****
BLEU Score: 0.362167
METEOR Score: 0.660216
ROUGE Score: 0.464286
***** Case No.1229 *****
BLEU Score: 0.383513
METEOR Score: 0.647156
ROUGE Score: 0.452830
***** Case No.1230 *****
BLEU Score: 0.518018
METEOR Score: 0.780370
ROUGE Score: 0.607143
***** Case No.1231 *****
BLEU Score: 0.324694
METEOR Score: 0.511769
ROUGE Score: 0.312500
***** Case No.1232 *****
BLEU Score: 0.311464
METEOR Score: 0.682072
ROUGE Score: 0.270270
***** Case No.1233 *****
BLEU Score: 0.446856
METEOR Score: 0.642122
ROUGE Score: 0.470588
***** Case No.1234 *****
BLEU Score: 0.415705
METEOR Score: 0.617338
ROUGE Score: 0.473684
***** Case No.1235 *****
BLEU Score: 0.647746
METEOR Score: 0.755895
ROUGE Score: 0.648649
***** Case No.1236 *****
BLEU Score: 0.480622
METEOR Score: 0.685037
ROUGE Score: 0.500000
***** Case No.1237 *****
BLEU Score: 0.241108
METEOR Score: 0.656792
ROUGE Score: 0.292683
***** Case No.1238 *****
BLEU Score: 0.288026
METEOR Score: 0.668785
ROUGE Score: 0.318182
***** Case No.1239 *****
BLEU Score: 0.061098
METEOR Score: 0.547607
ROUGE Score: 0.093023
***** Case No.1240 *****
BLEU Score: 0.475873
METEOR Score: 0.826782
ROUGE Score: 0.571429
***** Case No.1241 *****
BLEU Score: 0.490963
METEOR Score: 0.812085
ROUGE Score: 0.564103
***** Case No.1242 *****
BLEU Score: 0.499505
METEOR Score: 0.756306
ROUGE Score: 0.526316
***** Case No.1243 *****
BLEU Score: 0.534805
METEOR Score: 0.852817
ROUGE Score: 0.625000
***** Case No.1244 *****
BLEU Score: 0.399526
METEOR Score: 0.794202
ROUGE Score: 0.434783
***** Case No.1245 *****
BLEU Score: 0.555880
METEOR Score: 0.823283
ROUGE Score: 0.622222
***** Case No.1246 *****
BLEU Score: 0.397408
METEOR Score: 0.546875
ROUGE Score: 0.551724
***** Case No.1247 *****
BLEU Score: 0.368517
METEOR Score: 0.672923
ROUGE Score: 0.428571
***** Case No.1248 *****
BLEU Score: 0.461757
METEOR Score: 0.613203
ROUGE Score: 0.645161
***** Case No.1249 *****
BLEU Score: 0.028358
METEOR Score: 0.379169
ROUGE Score: 0.000000
***** Case No.1250 *****
BLEU Score: 0.033639
METEOR Score: 0.358187
ROUGE Score: 0.000000
***** Case No.1251 *****
BLEU Score: 0.306743
METEOR Score: 0.562719
ROUGE Score: 0.500000
***** Case No.1252 *****
BLEU Score: 0.261278
METEOR Score: 0.507055
ROUGE Score: 0.303030
***** Case No.1253 *****
BLEU Score: 0.378457
METEOR Score: 0.545757
ROUGE Score: 0.400000
***** Case No.1254 *****
BLEU Score: 0.505790
METEOR Score: 0.647062
ROUGE Score: 0.666667
***** Case No.1255 *****
BLEU Score: 0.436781
METEOR Score: 0.593241
ROUGE Score: 0.620690
***** Case No.1256 *****
BLEU Score: 0.436781
METEOR Score: 0.593241
ROUGE Score: 0.620690
***** Case No.1257 *****
BLEU Score: 0.382236
METEOR Score: 0.719069
ROUGE Score: 0.333333
***** Case No.1258 *****
BLEU Score: 0.436781
METEOR Score: 0.593241
ROUGE Score: 0.620690
***** Case No.1259 *****
BLEU Score: 0.415813
METEOR Score: 0.737028
ROUGE Score: 0.333333
***** Case No.1260 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1261 *****
BLEU Score: 0.557883
METEOR Score: 0.829336
ROUGE Score: 0.545455
***** Case No.1262 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1263 *****
BLEU Score: 0.591457
METEOR Score: 0.764502
ROUGE Score: 0.600000
***** Case No.1264 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1265 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1266 *****
BLEU Score: 0.587827
METEOR Score: 0.872146
ROUGE Score: 0.558140
***** Case No.1267 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1268 *****
BLEU Score: 0.538163
METEOR Score: 0.792735
ROUGE Score: 0.511628
***** Case No.1269 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1270 *****
BLEU Score: 0.591457
METEOR Score: 0.764502
ROUGE Score: 0.600000
***** Case No.1271 *****
BLEU Score: 0.523587
METEOR Score: 0.838586
ROUGE Score: 0.533333
***** Case No.1272 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1273 *****
BLEU Score: 0.502077
METEOR Score: 0.832525
ROUGE Score: 0.465116
***** Case No.1274 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1275 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1276 *****
BLEU Score: 0.587827
METEOR Score: 0.872146
ROUGE Score: 0.558140
***** Case No.1277 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1278 *****
BLEU Score: 0.452981
METEOR Score: 0.838586
ROUGE Score: 0.444444
***** Case No.1279 *****
BLEU Score: 0.529712
METEOR Score: 0.868617
ROUGE Score: 0.533333
***** Case No.1280 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1281 *****
BLEU Score: 0.580700
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1282 *****
BLEU Score: 0.165819
METEOR Score: 0.422721
ROUGE Score: 0.206897
***** Case No.1283 *****
BLEU Score: 0.613876
METEOR Score: 0.896587
ROUGE Score: 0.736842
***** Case No.1284 *****
BLEU Score: 0.471713
METEOR Score: 0.861427
ROUGE Score: 0.473684
***** Case No.1285 *****
BLEU Score: 0.197990
METEOR Score: 0.547914
ROUGE Score: 0.181818
***** Case No.1286 *****
BLEU Score: 0.281890
METEOR Score: 0.594311
ROUGE Score: 0.451613
***** Case No.1287 *****
BLEU Score: 0.510029
METEOR Score: 0.638791
ROUGE Score: 0.666667
***** Case No.1288 *****
BLEU Score: 0.543335
METEOR Score: 0.684267
ROUGE Score: 0.717949
***** Case No.1289 *****
BLEU Score: 0.124753
METEOR Score: 0.423562
ROUGE Score: 0.111111
***** Case No.1290 *****
BLEU Score: 0.543335
METEOR Score: 0.684267
ROUGE Score: 0.717949
***** Case No.1291 *****
BLEU Score: 0.132628
METEOR Score: 0.448993
ROUGE Score: 0.341463
***** Case No.1292 *****
BLEU Score: 0.560095
METEOR Score: 0.695276
ROUGE Score: 0.731707
***** Case No.1293 *****
BLEU Score: 0.563950
METEOR Score: 0.785185
ROUGE Score: 0.510638
***** Case No.1294 *****
BLEU Score: 0.353242
METEOR Score: 0.545065
ROUGE Score: 0.484848
***** Case No.1295 *****
BLEU Score: 0.543335
METEOR Score: 0.684267
ROUGE Score: 0.717949
***** Case No.1296 *****
BLEU Score: 0.508133
METEOR Score: 0.692186
ROUGE Score: 0.511628
***** Case No.1297 *****
BLEU Score: 0.560095
METEOR Score: 0.695276
ROUGE Score: 0.731707
***** Case No.1298 *****
BLEU Score: 0.590244
METEOR Score: 0.715058
ROUGE Score: 0.744186
***** Case No.1299 *****
BLEU Score: 0.399524
METEOR Score: 0.653648
ROUGE Score: 0.516129
***** Case No.1300 *****
BLEU Score: 0.543335
METEOR Score: 0.684267
ROUGE Score: 0.717949
***** Case No.1301 *****
BLEU Score: 0.324957
METEOR Score: 0.514484
ROUGE Score: 0.516129
***** Case No.1302 *****
BLEU Score: 0.353242
METEOR Score: 0.545065
ROUGE Score: 0.484848
***** Case No.1303 *****
BLEU Score: 0.075933
METEOR Score: 0.334488
ROUGE Score: 0.142857
***** Case No.1304 *****
BLEU Score: 0.221778
METEOR Score: 0.564935
ROUGE Score: 0.216216
***** Case No.1305 *****
BLEU Score: 0.283528
METEOR Score: 0.542902
ROUGE Score: 0.363636
***** Case No.1306 *****
BLEU Score: 0.298840
METEOR Score: 0.831653
ROUGE Score: 0.333333
***** Case No.1307 *****
BLEU Score: 0.133921
METEOR Score: 0.451807
ROUGE Score: 0.258065
***** Case No.1308 *****
BLEU Score: 0.281890
METEOR Score: 0.594311
ROUGE Score: 0.451613
***** Case No.1309 *****
BLEU Score: 0.353242
METEOR Score: 0.591943
ROUGE Score: 0.516129
***** Case No.1310 *****
BLEU Score: 0.146537
METEOR Score: 0.399393
ROUGE Score: 0.275862
***** Case No.1311 *****
BLEU Score: 0.323622
METEOR Score: 0.734302
ROUGE Score: 0.350000
***** Case No.1312 *****
BLEU Score: 0.353242
METEOR Score: 0.545065
ROUGE Score: 0.484848
***** Case No.1313 *****
BLEU Score: 0.194068
METEOR Score: 0.547914
ROUGE Score: 0.181818
***** Case No.1314 *****
BLEU Score: 0.194068
METEOR Score: 0.547914
ROUGE Score: 0.181818
***** Case No.1315 *****
BLEU Score: 0.691698
METEOR Score: 0.735808
ROUGE Score: 0.687500
***** Case No.1316 *****
BLEU Score: 0.691698
METEOR Score: 0.759192
ROUGE Score: 0.666667
***** Case No.1317 *****
BLEU Score: 0.675483
METEOR Score: 0.745365
ROUGE Score: 0.666667
***** Case No.1318 *****
BLEU Score: 0.675483
METEOR Score: 0.733497
ROUGE Score: 0.666667
***** Case No.1319 *****
BLEU Score: 0.657431
METEOR Score: 0.729648
ROUGE Score: 0.642857
***** Case No.1320 *****
BLEU Score: 0.706348
METEOR Score: 0.771470
ROUGE Score: 0.705882
***** Case No.1321 *****
BLEU Score: 0.719653
METEOR Score: 0.782462
ROUGE Score: 0.705882
***** Case No.1322 *****
BLEU Score: 0.675483
METEOR Score: 0.745365
ROUGE Score: 0.666667
***** Case No.1323 *****
BLEU Score: 0.686157
METEOR Score: 0.788778
ROUGE Score: 0.689655
***** Case No.1324 *****
BLEU Score: 0.706348
METEOR Score: 0.736900
ROUGE Score: 0.705882
***** Case No.1325 *****
BLEU Score: 0.637202
METEOR Score: 0.711586
ROUGE Score: 0.615385
***** Case No.1326 *****
BLEU Score: 0.686157
METEOR Score: 0.756671
ROUGE Score: 0.689655
***** Case No.1327 *****
BLEU Score: 0.657431
METEOR Score: 0.729648
ROUGE Score: 0.642857
***** Case No.1328 *****
BLEU Score: 0.637202
METEOR Score: 0.711586
ROUGE Score: 0.615385
***** Case No.1329 *****
BLEU Score: 0.691698
METEOR Score: 0.735808
ROUGE Score: 0.687500
***** Case No.1330 *****
BLEU Score: 0.691698
METEOR Score: 0.759192
ROUGE Score: 0.687500
***** Case No.1331 *****
BLEU Score: 0.494521
METEOR Score: 0.697904
ROUGE Score: 0.685714
***** Case No.1332 *****
BLEU Score: 0.538235
METEOR Score: 0.664370
ROUGE Score: 0.666667
***** Case No.1333 *****
BLEU Score: 0.514184
METEOR Score: 0.745053
ROUGE Score: 0.648649
***** Case No.1334 *****
BLEU Score: 0.479526
METEOR Score: 0.681330
ROUGE Score: 0.647059
***** Case No.1335 *****
BLEU Score: 0.675483
METEOR Score: 0.733497
ROUGE Score: 0.666667
***** Case No.1336 *****
BLEU Score: 0.586482
METEOR Score: 0.712632
ROUGE Score: 0.756757
***** Case No.1337 *****
BLEU Score: 0.590037
METEOR Score: 0.854119
ROUGE Score: 0.619048
***** Case No.1338 *****
BLEU Score: 0.569001
METEOR Score: 0.716896
ROUGE Score: 0.714286
***** Case No.1339 *****
BLEU Score: 0.646784
METEOR Score: 0.799168
ROUGE Score: 0.731707
***** Case No.1340 *****
BLEU Score: 0.401930
METEOR Score: 0.584215
ROUGE Score: 0.540541
***** Case No.1341 *****
BLEU Score: 0.441483
METEOR Score: 0.629155
ROUGE Score: 0.571429
***** Case No.1342 *****
BLEU Score: 0.627791
METEOR Score: 0.808546
ROUGE Score: 0.680000
***** Case No.1343 *****
BLEU Score: 0.491496
METEOR Score: 0.876370
ROUGE Score: 0.545455
***** Case No.1344 *****
BLEU Score: 1.000000
METEOR Score: 0.999927
ROUGE Score: 1.000000
***** Case No.1345 *****
BLEU Score: 0.207900
METEOR Score: 0.537349
ROUGE Score: 0.250000
***** Case No.1346 *****
BLEU Score: 0.695002
METEOR Score: 0.791856
ROUGE Score: 0.740741
***** Case No.1347 *****
BLEU Score: 0.415061
METEOR Score: 0.671193
ROUGE Score: 0.450000
***** Case No.1348 *****
BLEU Score: 0.596939
METEOR Score: 0.854826
ROUGE Score: 0.666667
***** Case No.1349 *****
BLEU Score: 0.451131
METEOR Score: 0.677158
ROUGE Score: 0.500000
***** Case No.1350 *****
BLEU Score: 0.328877
METEOR Score: 0.623174
ROUGE Score: 0.388889
***** Case No.1351 *****
BLEU Score: 0.616327
METEOR Score: 0.756099
ROUGE Score: 0.666667
***** Case No.1352 *****
BLEU Score: 0.632776
METEOR Score: 0.766168
ROUGE Score: 0.682927
***** Case No.1353 *****
BLEU Score: 0.575049
METEOR Score: 0.775401
ROUGE Score: 0.619048
***** Case No.1354 *****
BLEU Score: 0.499861
METEOR Score: 0.798273
ROUGE Score: 0.487805
***** Case No.1355 *****
BLEU Score: 0.616327
METEOR Score: 0.756099
ROUGE Score: 0.666667
***** Case No.1356 *****
BLEU Score: 0.674458
METEOR Score: 0.791760
ROUGE Score: 0.711111
***** Case No.1357 *****
BLEU Score: 0.632776
METEOR Score: 0.766168
ROUGE Score: 0.682927
***** Case No.1358 *****
BLEU Score: 0.428171
METEOR Score: 0.509406
ROUGE Score: 0.458333
***** Case No.1359 *****
BLEU Score: 0.904635
METEOR Score: 0.990081
ROUGE Score: 0.941176
***** Case No.1360 *****
BLEU Score: 0.797920
METEOR Score: 0.931688
ROUGE Score: 0.790698
***** Case No.1361 *****
BLEU Score: 0.322957
METEOR Score: 0.701686
ROUGE Score: 0.423077
***** Case No.1362 *****
BLEU Score: 0.864571
METEOR Score: 0.996285
ROUGE Score: 0.863636
***** Case No.1363 *****
BLEU Score: 0.170622
METEOR Score: 0.546271
ROUGE Score: 0.250000
***** Case No.1364 *****
BLEU Score: 0.848294
METEOR Score: 0.923391
ROUGE Score: 0.871795
***** Case No.1365 *****
BLEU Score: 0.899003
METEOR Score: 0.962027
ROUGE Score: 0.914286
***** Case No.1366 *****
BLEU Score: 0.309003
METEOR Score: 0.720940
ROUGE Score: 0.461538
***** Case No.1367 *****
BLEU Score: 0.734766
METEOR Score: 0.877380
ROUGE Score: 0.756757
***** Case No.1368 *****
BLEU Score: 1.000000
METEOR Score: 0.999953
ROUGE Score: 1.000000
***** Case No.1369 *****
BLEU Score: 0.753922
METEOR Score: 0.991810
ROUGE Score: 0.780488
***** Case No.1370 *****
BLEU Score: 0.451737
METEOR Score: 0.703470
ROUGE Score: 0.549020
***** Case No.1371 *****
BLEU Score: 0.839588
METEOR Score: 0.995630
ROUGE Score: 0.833333
***** Case No.1372 *****
BLEU Score: 0.430323
METEOR Score: 0.761499
ROUGE Score: 0.440678
***** Case No.1373 *****
BLEU Score: 0.767603
METEOR Score: 0.894648
ROUGE Score: 0.800000
***** Case No.1374 *****
BLEU Score: 0.839588
METEOR Score: 0.995630
ROUGE Score: 0.833333
***** Case No.1375 *****
BLEU Score: 0.471140
METEOR Score: 0.769789
ROUGE Score: 0.615385
***** Case No.1376 *****
BLEU Score: 0.865869
METEOR Score: 0.931688
ROUGE Score: 0.883721
***** Case No.1377 *****
BLEU Score: 0.629617
METEOR Score: 0.853810
ROUGE Score: 0.666667
***** Case No.1378 *****
BLEU Score: 0.756156
METEOR Score: 0.955899
ROUGE Score: 0.842105
***** Case No.1379 *****
BLEU Score: 0.859089
METEOR Score: 0.996140
ROUGE Score: 0.857143
***** Case No.1380 *****
BLEU Score: 0.578801
METEOR Score: 0.797935
ROUGE Score: 0.640000
***** Case No.1381 *****
BLEU Score: 1.000000
METEOR Score: 0.999964
ROUGE Score: 1.000000
***** Case No.1382 *****
BLEU Score: 0.549809
METEOR Score: 0.759848
ROUGE Score: 0.653061
***** Case No.1383 *****
BLEU Score: 0.656016
METEOR Score: 0.873853
ROUGE Score: 0.709677
***** Case No.1384 *****
BLEU Score: 0.864571
METEOR Score: 0.996285
ROUGE Score: 0.863636
***** Case No.1385 *****
BLEU Score: 0.480056
METEOR Score: 0.836888
ROUGE Score: 0.551724
***** Case No.1386 *****
BLEU Score: 0.853141
METEOR Score: 0.995984
ROUGE Score: 0.850000
***** Case No.1387 *****
BLEU Score: 0.585957
METEOR Score: 0.863363
ROUGE Score: 0.716981
***** Case No.1388 *****
BLEU Score: 1.000000
METEOR Score: 0.999953
ROUGE Score: 1.000000
***** Case No.1389 *****
BLEU Score: 0.846666
METEOR Score: 0.995815
ROUGE Score: 0.842105
***** Case No.1390 *****
BLEU Score: 0.280859
METEOR Score: 0.630224
ROUGE Score: 0.423077
***** Case No.1391 *****
BLEU Score: 0.860485
METEOR Score: 0.929130
ROUGE Score: 0.878049
***** Case No.1392 *****
BLEU Score: 0.147166
METEOR Score: 0.519385
ROUGE Score: 0.372881
***** Case No.1393 *****
BLEU Score: 0.507930
METEOR Score: 0.703387
ROUGE Score: 0.645161
***** Case No.1394 *****
BLEU Score: 0.839588
METEOR Score: 0.995630
ROUGE Score: 0.833333
***** Case No.1395 *****
BLEU Score: 0.226048
METEOR Score: 0.603546
ROUGE Score: 0.350000
***** Case No.1396 *****
BLEU Score: 0.732904
METEOR Score: 0.894464
ROUGE Score: 0.827586
***** Case No.1397 *****
BLEU Score: 0.743225
METEOR Score: 0.991449
ROUGE Score: 0.769231
***** Case No.1398 *****
BLEU Score: 0.348976
METEOR Score: 0.664963
ROUGE Score: 0.440000
***** Case No.1399 *****
BLEU Score: 0.839588
METEOR Score: 0.995630
ROUGE Score: 0.833333
***** Case No.1400 *****
BLEU Score: 0.466793
METEOR Score: 0.773125
ROUGE Score: 0.542373
***** Case No.1401 *****
BLEU Score: 1.000000
METEOR Score: 0.999938
ROUGE Score: 1.000000
***** Case No.1402 *****
BLEU Score: 0.317223
METEOR Score: 0.683800
ROUGE Score: 0.508475
***** Case No.1403 *****
BLEU Score: 0.487533
METEOR Score: 0.742152
ROUGE Score: 0.491228
***** Case No.1404 *****
BLEU Score: 1.000000
METEOR Score: 0.999927
ROUGE Score: 1.000000
***** Case No.1405 *****
BLEU Score: 0.785893
METEOR Score: 0.876323
ROUGE Score: 0.872727
***** Case No.1406 *****
BLEU Score: 0.561554
METEOR Score: 0.770613
ROUGE Score: 0.734694
***** Case No.1407 *****
BLEU Score: 0.361559
METEOR Score: 0.749226
ROUGE Score: 0.509804
***** Case No.1408 *****
BLEU Score: 0.584814
METEOR Score: 0.853057
ROUGE Score: 0.689655
***** Case No.1409 *****
BLEU Score: 0.175397
METEOR Score: 0.615546
ROUGE Score: 0.264151
***** Case No.1410 *****
BLEU Score: 0.458640
METEOR Score: 0.758328
ROUGE Score: 0.526316
***** Case No.1411 *****
BLEU Score: 0.486809
METEOR Score: 0.810201
ROUGE Score: 0.580645
***** Case No.1412 *****
BLEU Score: 0.282172
METEOR Score: 0.627498
ROUGE Score: 0.380952
***** Case No.1413 *****
BLEU Score: 0.427255
METEOR Score: 0.707937
ROUGE Score: 0.528302
***** Case No.1414 *****
BLEU Score: 0.765971
METEOR Score: 0.904618
ROUGE Score: 0.823529
***** Case No.1415 *****
BLEU Score: 0.624234
METEOR Score: 0.873310
ROUGE Score: 0.705882
***** Case No.1416 *****
BLEU Score: 0.316239
METEOR Score: 0.581974
ROUGE Score: 0.480000
***** Case No.1417 *****
BLEU Score: 0.274763
METEOR Score: 0.756164
ROUGE Score: 0.320000
***** Case No.1418 *****
BLEU Score: 0.231779
METEOR Score: 0.529522
ROUGE Score: 0.210526
***** Case No.1419 *****
BLEU Score: 0.235223
METEOR Score: 0.557295
ROUGE Score: 0.428571
***** Case No.1420 *****
BLEU Score: 0.438764
METEOR Score: 0.709034
ROUGE Score: 0.578947
***** Case No.1421 *****
BLEU Score: 0.244359
METEOR Score: 0.541700
ROUGE Score: 0.358974
***** Case No.1422 *****
BLEU Score: 0.255680
METEOR Score: 0.699006
ROUGE Score: 0.380952
***** Case No.1423 *****
BLEU Score: 0.438764
METEOR Score: 0.709034
ROUGE Score: 0.578947
***** Case No.1424 *****
BLEU Score: 0.316348
METEOR Score: 0.623176
ROUGE Score: 0.545455
***** Case No.1425 *****
BLEU Score: 0.244359
METEOR Score: 0.541700
ROUGE Score: 0.358974
***** Case No.1426 *****
BLEU Score: 0.311964
METEOR Score: 0.618284
ROUGE Score: 0.444444
***** Case No.1427 *****
BLEU Score: 0.447970
METEOR Score: 0.591106
ROUGE Score: 0.500000
***** Case No.1428 *****
BLEU Score: 0.438764
METEOR Score: 0.709034
ROUGE Score: 0.578947
***** Case No.1429 *****
BLEU Score: 0.100161
METEOR Score: 0.615028
ROUGE Score: 0.333333
***** Case No.1430 *****
BLEU Score: 0.492187
METEOR Score: 0.615797
ROUGE Score: 0.526316
***** Case No.1431 *****
BLEU Score: 0.092733
METEOR Score: 0.513922
ROUGE Score: 0.315789
***** Case No.1432 *****
BLEU Score: 0.574746
METEOR Score: 0.664422
ROUGE Score: 0.666667
***** Case No.1433 *****
BLEU Score: 0.438764
METEOR Score: 0.709034
ROUGE Score: 0.578947
***** Case No.1434 *****
BLEU Score: 0.230302
METEOR Score: 0.566949
ROUGE Score: 0.333333
***** Case No.1435 *****
BLEU Score: 0.489379
METEOR Score: 0.590250
ROUGE Score: 0.473684
***** Case No.1436 *****
BLEU Score: 0.496118
METEOR Score: 0.665794
ROUGE Score: 0.625000
***** Case No.1437 *****
BLEU Score: 0.450053
METEOR Score: 0.583223
ROUGE Score: 0.461538
***** Case No.1438 *****
BLEU Score: 0.097311
METEOR Score: 0.522382
ROUGE Score: 0.342857
***** Case No.1439 *****
BLEU Score: 0.495467
METEOR Score: 0.668197
