nohup: ignoring input
***** Case No.1264 *****
BLEU Score: 0.587827
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1265 *****
BLEU Score: 0.591457
METEOR Score: 0.764502
ROUGE Score: 0.600000
***** Case No.1266 *****
BLEU Score: 0.611043
METEOR Score: 0.784960
ROUGE Score: 0.634146
***** Case No.1267 *****
BLEU Score: 0.591457
METEOR Score: 0.764502
ROUGE Score: 0.600000
***** Case No.1268 *****
BLEU Score: 0.552772
METEOR Score: 0.694606
ROUGE Score: 0.511628
***** Case No.1269 *****
BLEU Score: 0.594506
METEOR Score: 0.739874
ROUGE Score: 0.571429
***** Case No.1270 *****
BLEU Score: 0.587827
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1271 *****
BLEU Score: 0.564729
METEOR Score: 0.829336
ROUGE Score: 0.545455
***** Case No.1272 *****
BLEU Score: 0.594506
METEOR Score: 0.739874
ROUGE Score: 0.571429
***** Case No.1273 *****
BLEU Score: 0.518580
METEOR Score: 0.739874
ROUGE Score: 0.476190
***** Case No.1274 *****
BLEU Score: 0.594506
METEOR Score: 0.739874
ROUGE Score: 0.571429
***** Case No.1275 *****
BLEU Score: 0.594354
METEOR Score: 0.737017
ROUGE Score: 0.558140
***** Case No.1276 *****
BLEU Score: 0.603262
METEOR Score: 0.872146
ROUGE Score: 0.604651
***** Case No.1277 *****
BLEU Score: 0.587827
METEOR Score: 0.832525
ROUGE Score: 0.558140
***** Case No.1278 *****
BLEU Score: 0.515921
METEOR Score: 0.764502
ROUGE Score: 0.500000
***** Case No.1279 *****
BLEU Score: 0.579558
METEOR Score: 0.868805
ROUGE Score: 0.590909
***** Case No.1280 *****
BLEU Score: 0.594506
METEOR Score: 0.739874
ROUGE Score: 0.571429
***** Case No.1281 *****
BLEU Score: 0.591457
METEOR Score: 0.764502
ROUGE Score: 0.600000
***** Case No.1282 *****
BLEU Score: 0.096412
METEOR Score: 0.331790
ROUGE Score: 0.133333
***** Case No.1283 *****
BLEU Score: 0.519943
METEOR Score: 0.729328
ROUGE Score: 0.666667
***** Case No.1284 *****
BLEU Score: 0.490390
METEOR Score: 0.653648
ROUGE Score: 0.580645
***** Case No.1285 *****
BLEU Score: 0.316002
METEOR Score: 0.587359
ROUGE Score: 0.325581
***** Case No.1286 *****
BLEU Score: 0.518543
METEOR Score: 0.651055
ROUGE Score: 0.625000
***** Case No.1287 *****
BLEU Score: 0.519605
METEOR Score: 0.636596
ROUGE Score: 0.650000
***** Case No.1288 *****
BLEU Score: 0.553537
METEOR Score: 0.681916
ROUGE Score: 0.700000
***** Case No.1289 *****
BLEU Score: 0.189792
METEOR Score: 0.510384
ROUGE Score: 0.250000
***** Case No.1290 *****
BLEU Score: 0.543335
METEOR Score: 0.684267
ROUGE Score: 0.717949
***** Case No.1291 *****
BLEU Score: 0.136094
METEOR Score: 0.447492
ROUGE Score: 0.333333
***** Case No.1292 *****
BLEU Score: 0.560095
METEOR Score: 0.695276
ROUGE Score: 0.731707
***** Case No.1293 *****
BLEU Score: 0.553537
METEOR Score: 0.681916
ROUGE Score: 0.700000
***** Case No.1294 *****
BLEU Score: 0.298857
METEOR Score: 0.587359
ROUGE Score: 0.333333
***** Case No.1295 *****
BLEU Score: 0.543335
METEOR Score: 0.684267
ROUGE Score: 0.717949
***** Case No.1296 *****
BLEU Score: 0.528437
METEOR Score: 0.784843
ROUGE Score: 0.600000
***** Case No.1297 *****
BLEU Score: 0.577402
METEOR Score: 0.690671
ROUGE Score: 0.697674
***** Case No.1298 *****
BLEU Score: 0.590244
METEOR Score: 0.715058
ROUGE Score: 0.744186
***** Case No.1299 *****
BLEU Score: 0.518543
METEOR Score: 0.651055
ROUGE Score: 0.625000
***** Case No.1300 *****
BLEU Score: 0.553537
METEOR Score: 0.681916
ROUGE Score: 0.700000
***** Case No.1301 *****
BLEU Score: 0.281371
METEOR Score: 0.545509
ROUGE Score: 0.272727
***** Case No.1302 *****
BLEU Score: 0.285744
METEOR Score: 0.545509
ROUGE Score: 0.285714
***** Case No.1303 *****
BLEU Score: 0.189792
METEOR Score: 0.510384
ROUGE Score: 0.250000
***** Case No.1304 *****
BLEU Score: 0.285744
METEOR Score: 0.564991
ROUGE Score: 0.292683
***** Case No.1305 *****
BLEU Score: 0.311629
METEOR Score: 0.591895
ROUGE Score: 0.350000
***** Case No.1306 *****
BLEU Score: 0.320016
METEOR Score: 0.585938
ROUGE Score: 0.347826
***** Case No.1307 *****
BLEU Score: 0.322955
METEOR Score: 0.601180
ROUGE Score: 0.368421
***** Case No.1308 *****
BLEU Score: 0.464453
METEOR Score: 0.822647
ROUGE Score: 0.450000
***** Case No.1309 *****
BLEU Score: 0.535008
METEOR Score: 0.764729
ROUGE Score: 0.615385
***** Case No.1310 *****
BLEU Score: 0.199543
METEOR Score: 0.409511
ROUGE Score: 0.256410
***** Case No.1311 *****
BLEU Score: 0.356584
METEOR Score: 0.612707
ROUGE Score: 0.391304
***** Case No.1312 *****
BLEU Score: 0.328418
METEOR Score: 0.531120
ROUGE Score: 0.372093
***** Case No.1313 *****
BLEU Score: 0.196536
METEOR Score: 0.417504
ROUGE Score: 0.176471
***** Case No.1314 *****
BLEU Score: 0.192306
METEOR Score: 0.426897
ROUGE Score: 0.176471
***** Case No.1315 *****
BLEU Score: 0.794755
METEOR Score: 0.990944
ROUGE Score: 0.800000
***** Case No.1316 *****
BLEU Score: 0.580303
METEOR Score: 0.649612
ROUGE Score: 0.692308
***** Case No.1317 *****
BLEU Score: 0.673576
METEOR Score: 0.741815
ROUGE Score: 0.645161
***** Case No.1318 *****
BLEU Score: 0.557597
METEOR Score: 0.622176
ROUGE Score: 0.692308
***** Case No.1319 *****
BLEU Score: 0.532383
METEOR Score: 0.610248
ROUGE Score: 0.666667
***** Case No.1320 *****
BLEU Score: 0.586646
METEOR Score: 0.669269
ROUGE Score: 0.758621
***** Case No.1321 *****
BLEU Score: 0.719653
METEOR Score: 0.782462
ROUGE Score: 0.705882
***** Case No.1322 *****
BLEU Score: 0.675483
METEOR Score: 0.745365
ROUGE Score: 0.666667
***** Case No.1323 *****
BLEU Score: 0.675483
METEOR Score: 0.745365
ROUGE Score: 0.666667
***** Case No.1324 *****
BLEU Score: 0.600844
METEOR Score: 0.638465
ROUGE Score: 0.733333
***** Case No.1325 *****
BLEU Score: 0.637202
METEOR Score: 0.711586
ROUGE Score: 0.615385
***** Case No.1326 *****
BLEU Score: 0.823249
METEOR Score: 0.995207
ROUGE Score: 0.812500
***** Case No.1327 *****
BLEU Score: 0.657431
METEOR Score: 0.803235
ROUGE Score: 0.642857
***** Case No.1328 *****
BLEU Score: 0.637202
METEOR Score: 0.711586
ROUGE Score: 0.615385
***** Case No.1329 *****
BLEU Score: 0.794755
METEOR Score: 0.990944
ROUGE Score: 0.800000
***** Case No.1330 *****
BLEU Score: 0.691698
METEOR Score: 0.759192
ROUGE Score: 0.687500
***** Case No.1331 *****
BLEU Score: 0.467782
METEOR Score: 0.690689
ROUGE Score: 0.666667
***** Case No.1332 *****
BLEU Score: 0.538235
METEOR Score: 0.664370
ROUGE Score: 0.666667
***** Case No.1333 *****
BLEU Score: 0.563933
METEOR Score: 0.873860
ROUGE Score: 0.604651
***** Case No.1334 *****
BLEU Score: 0.460002
METEOR Score: 0.707502
ROUGE Score: 0.611111
***** Case No.1335 *****
BLEU Score: 0.557597
METEOR Score: 0.622176
ROUGE Score: 0.692308
***** Case No.1336 *****
BLEU Score: 0.586482
METEOR Score: 0.712632
ROUGE Score: 0.756757
***** Case No.1337 *****
BLEU Score: 0.520494
METEOR Score: 0.815289
ROUGE Score: 0.536585
***** Case No.1338 *****
BLEU Score: 0.569001
METEOR Score: 0.716896
ROUGE Score: 0.714286
***** Case No.1339 *****
BLEU Score: 0.535206
METEOR Score: 0.743929
ROUGE Score: 0.577778
***** Case No.1340 *****
BLEU Score: 0.491824
METEOR Score: 0.703838
ROUGE Score: 0.684211
***** Case No.1341 *****
BLEU Score: 0.470881
METEOR Score: 0.851699
ROUGE Score: 0.523810
***** Case No.1342 *****
BLEU Score: 0.707661
METEOR Score: 0.856565
ROUGE Score: 0.755556
***** Case No.1343 *****
BLEU Score: 0.339890
METEOR Score: 0.807570
ROUGE Score: 0.355556
***** Case No.1344 *****
BLEU Score: 0.945742
METEOR Score: 0.994692
ROUGE Score: 0.960000
***** Case No.1345 *****
BLEU Score: 0.142579
METEOR Score: 0.435514
ROUGE Score: 0.196721
***** Case No.1346 *****
BLEU Score: 0.644986
METEOR Score: 0.816327
ROUGE Score: 0.629630
***** Case No.1347 *****
BLEU Score: 0.660689
METEOR Score: 0.781102
ROUGE Score: 0.681818
***** Case No.1348 *****
BLEU Score: 0.644689
METEOR Score: 0.746559
ROUGE Score: 0.800000
***** Case No.1349 *****
BLEU Score: 0.451131
METEOR Score: 0.677158
ROUGE Score: 0.500000
***** Case No.1350 *****
BLEU Score: 0.616327
METEOR Score: 0.756099
ROUGE Score: 0.666667
***** Case No.1351 *****
BLEU Score: 0.616327
METEOR Score: 0.756099
ROUGE Score: 0.666667
***** Case No.1352 *****
BLEU Score: 0.631661
METEOR Score: 0.763221
ROUGE Score: 0.666667
***** Case No.1353 *****
BLEU Score: 0.574116
METEOR Score: 0.772529
ROUGE Score: 0.604651
***** Case No.1354 *****
BLEU Score: 0.556621
METEOR Score: 0.766168
ROUGE Score: 0.585366
***** Case No.1355 *****
BLEU Score: 0.616327
METEOR Score: 0.756099
ROUGE Score: 0.666667
***** Case No.1356 *****
BLEU Score: 0.673521
METEOR Score: 0.789029
ROUGE Score: 0.695652
***** Case No.1357 *****
BLEU Score: 0.632776
METEOR Score: 0.766168
ROUGE Score: 0.682927
***** Case No.1358 *****
BLEU Score: 0.560191
METEOR Score: 0.880129
ROUGE Score: 0.620690
***** Case No.1359 *****
BLEU Score: 0.816928
METEOR Score: 0.926983
ROUGE Score: 0.823529
***** Case No.1360 *****
BLEU Score: 0.681350
METEOR Score: 0.992885
ROUGE Score: 0.666667
***** Case No.1361 *****
BLEU Score: 0.257599
METEOR Score: 0.587774
ROUGE Score: 0.458333
***** Case No.1362 *****
BLEU Score: 0.833079
METEOR Score: 0.992622
ROUGE Score: 0.844444
***** Case No.1363 *****
BLEU Score: 0.152245
METEOR Score: 0.455809
ROUGE Score: 0.326531
***** Case No.1364 *****
BLEU Score: 0.959097
METEOR Score: 0.995984
ROUGE Score: 0.975610
***** Case No.1365 *****
BLEU Score: 1.000000
METEOR Score: 0.999964
ROUGE Score: 1.000000
***** Case No.1366 *****
BLEU Score: 0.237232
METEOR Score: 0.581974
ROUGE Score: 0.375000
***** Case No.1367 *****
BLEU Score: 0.861935
METEOR Score: 0.957270
ROUGE Score: 0.842105
***** Case No.1368 *****
BLEU Score: 0.953359
METEOR Score: 0.995428
ROUGE Score: 0.971429
***** Case No.1369 *****
BLEU Score: 0.859089
METEOR Score: 0.991810
ROUGE Score: 0.904762
***** Case No.1370 *****
BLEU Score: 0.360068
METEOR Score: 0.686287
ROUGE Score: 0.375000
***** Case No.1371 *****
BLEU Score: 1.000000
METEOR Score: 0.999959
ROUGE Score: 1.000000
***** Case No.1372 *****
BLEU Score: 0.294788
METEOR Score: 0.617211
ROUGE Score: 0.366667
***** Case No.1373 *****
BLEU Score: 1.000000
METEOR Score: 0.999975
ROUGE Score: 1.000000
***** Case No.1374 *****
BLEU Score: 0.803778
METEOR Score: 0.991339
ROUGE Score: 0.810811
***** Case No.1375 *****
BLEU Score: 0.341731
METEOR Score: 0.687441
ROUGE Score: 0.560000
***** Case No.1376 *****
BLEU Score: 0.869640
METEOR Score: 0.996419
ROUGE Score: 0.863636
***** Case No.1377 *****
BLEU Score: 0.704082
METEOR Score: 0.863169
ROUGE Score: 0.727273
***** Case No.1378 *****
BLEU Score: 0.901631
METEOR Score: 0.959722
ROUGE Score: 1.000000
***** Case No.1379 *****
BLEU Score: 0.859089
METEOR Score: 0.996140
ROUGE Score: 0.857143
***** Case No.1380 *****
BLEU Score: 0.594012
METEOR Score: 0.774584
ROUGE Score: 0.627451
***** Case No.1381 *****
BLEU Score: 1.000000
METEOR Score: 0.999964
ROUGE Score: 1.000000
***** Case No.1382 *****
BLEU Score: 0.636901
METEOR Score: 0.839020
ROUGE Score: 0.666667
***** Case No.1383 *****
BLEU Score: 1.000000
METEOR Score: 0.999953
ROUGE Score: 1.000000
***** Case No.1384 *****
BLEU Score: 0.833079
METEOR Score: 0.992622
ROUGE Score: 0.844444
***** Case No.1385 *****
BLEU Score: 0.460373
METEOR Score: 0.771242
ROUGE Score: 0.474576
***** Case No.1386 *****
BLEU Score: 0.853141
METEOR Score: 0.995984
ROUGE Score: 0.850000
***** Case No.1387 *****
BLEU Score: 0.522108
METEOR Score: 0.701840
ROUGE Score: 0.666667
***** Case No.1388 *****
BLEU Score: 0.953359
METEOR Score: 0.995428
ROUGE Score: 0.971429
***** Case No.1389 *****
BLEU Score: 1.000000
METEOR Score: 0.999964
ROUGE Score: 1.000000
***** Case No.1390 *****
BLEU Score: 0.201287
METEOR Score: 0.524664
ROUGE Score: 0.416667
***** Case No.1391 *****
BLEU Score: 0.864571
METEOR Score: 0.996285
ROUGE Score: 0.883721
***** Case No.1392 *****
BLEU Score: 0.299786
METEOR Score: 0.605978
ROUGE Score: 0.526316
***** Case No.1393 *****
BLEU Score: 0.384971
METEOR Score: 0.594667
ROUGE Score: 0.500000
***** Case No.1394 *****
BLEU Score: 1.000000
METEOR Score: 0.999959
ROUGE Score: 1.000000
***** Case No.1395 *****
BLEU Score: 0.228109
METEOR Score: 0.601180
ROUGE Score: 0.341463
***** Case No.1396 *****
BLEU Score: 0.523228
METEOR Score: 0.841659
ROUGE Score: 0.576271
***** Case No.1397 *****
BLEU Score: 0.889526
METEOR Score: 0.995562
ROUGE Score: 0.923077
***** Case No.1398 *****
BLEU Score: 0.158695
METEOR Score: 0.548560
ROUGE Score: 0.340426
***** Case No.1399 *****
BLEU Score: 1.000000
METEOR Score: 0.999959
ROUGE Score: 1.000000
***** Case No.1400 *****
BLEU Score: 0.549698
METEOR Score: 0.821926
ROUGE Score: 0.590164
***** Case No.1401 *****
BLEU Score: 1.000000
METEOR Score: 0.999938
ROUGE Score: 1.000000
***** Case No.1402 *****
BLEU Score: 0.432312
METEOR Score: 0.714021
ROUGE Score: 0.576271
***** Case No.1403 *****
BLEU Score: 0.300816
METEOR Score: 0.614434
ROUGE Score: 0.379310
***** Case No.1404 *****
BLEU Score: 1.000000
METEOR Score: 0.999927
ROUGE Score: 1.000000
***** Case No.1405 *****
BLEU Score: 0.541353
METEOR Score: 0.822410
ROUGE Score: 0.566667
***** Case No.1406 *****
BLEU Score: 0.454727
METEOR Score: 0.678389
ROUGE Score: 0.622222
***** Case No.1407 *****
BLEU Score: 0.248264
METEOR Score: 0.598393
ROUGE Score: 0.382979
***** Case No.1408 *****
BLEU Score: 0.564097
METEOR Score: 0.837711
ROUGE Score: 0.620690
***** Case No.1409 *****
BLEU Score: 0.440501
METEOR Score: 0.649030
ROUGE Score: 0.588235
***** Case No.1410 *****
BLEU Score: 0.500752
METEOR Score: 0.852406
ROUGE Score: 0.517241
***** Case No.1411 *****
BLEU Score: 0.585551
METEOR Score: 0.867217
ROUGE Score: 0.645161
***** Case No.1412 *****
BLEU Score: 0.443767
METEOR Score: 0.647660
ROUGE Score: 0.655172
***** Case No.1413 *****
BLEU Score: 0.365340
METEOR Score: 0.741442
ROUGE Score: 0.472727
***** Case No.1414 *****
BLEU Score: 0.565846
METEOR Score: 0.826649
ROUGE Score: 0.640000
***** Case No.1415 *****
BLEU Score: 0.469688
METEOR Score: 0.809564
ROUGE Score: 0.520000
***** Case No.1416 *****
BLEU Score: 0.534356
METEOR Score: 0.764815
ROUGE Score: 0.581818
***** Case No.1417 *****
BLEU Score: 0.426394
METEOR Score: 0.756164
ROUGE Score: 0.480000
***** Case No.1418 *****
BLEU Score: 0.284651
METEOR Score: 0.573394
ROUGE Score: 0.266667
***** Case No.1419 *****
BLEU Score: 0.237011
METEOR Score: 0.555269
ROUGE Score: 0.418605
***** Case No.1420 *****
BLEU Score: 0.438618
METEOR Score: 0.706067
ROUGE Score: 0.564103
***** Case No.1421 *****
BLEU Score: 0.153364
METEOR Score: 0.491197
ROUGE Score: 0.222222
***** Case No.1422 *****
BLEU Score: 0.233689
METEOR Score: 0.664370
ROUGE Score: 0.363636
***** Case No.1423 *****
BLEU Score: 0.438618
METEOR Score: 0.706067
ROUGE Score: 0.564103
***** Case No.1424 *****
BLEU Score: 0.321322
METEOR Score: 0.620513
ROUGE Score: 0.529412
***** Case No.1425 *****
BLEU Score: 0.244760
METEOR Score: 0.539516
ROUGE Score: 0.350000
***** Case No.1426 *****
BLEU Score: 0.231508
METEOR Score: 0.574056
ROUGE Score: 0.333333
***** Case No.1427 *****
BLEU Score: 0.570990
METEOR Score: 0.773644
ROUGE Score: 0.608696
***** Case No.1428 *****
BLEU Score: 0.423829
METEOR Score: 0.706067
ROUGE Score: 0.512821
***** Case No.1429 *****
BLEU Score: 0.338948
METEOR Score: 0.717078
ROUGE Score: 0.421053
***** Case No.1430 *****
BLEU Score: 0.491242
METEOR Score: 0.613333
ROUGE Score: 0.512821
***** Case No.1431 *****
BLEU Score: 0.169164
METEOR Score: 0.502478
ROUGE Score: 0.216216
***** Case No.1432 *****
BLEU Score: 0.534691
METEOR Score: 0.746186
ROUGE Score: 0.521739
***** Case No.1433 *****
BLEU Score: 0.438618
METEOR Score: 0.706067
ROUGE Score: 0.564103
***** Case No.1434 *****
BLEU Score: 0.339661
METEOR Score: 0.706067
ROUGE Score: 0.421053
***** Case No.1435 *****
BLEU Score: 0.381123
METEOR Score: 0.630714
ROUGE Score: 0.400000
***** Case No.1436 *****
BLEU Score: 0.460250
METEOR Score: 0.704656
ROUGE Score: 0.530612
***** Case No.1437 *****
BLEU Score: 0.567169
METEOR Score: 0.637840
ROUGE Score: 0.564103
***** Case No.1438 *****
BLEU Score: 0.185846
METEOR Score: 0.693502
ROUGE Score: 0.318182
***** Case No.1439 *****
BLEU Score: 0.219986
METEOR Score: 0.557295
ROUGE Score: 0.333333
***** Case No.1440 *****
BLEU Score: 0.467658
METEOR Score: 0.586208
ROUGE Score: 0.500000
***** Case No.1441 *****
BLEU Score: 0.057586
METEOR Score: 0.600362
ROUGE Score: 0.042553
***** Case No.1442 *****
BLEU Score: 0.296543
METEOR Score: 0.769980
ROUGE Score: 0.232558
***** Case No.1443 *****
BLEU Score: 0.534691
METEOR Score: 0.746186
ROUGE Score: 0.521739
***** Case No.1444 *****
BLEU Score: 0.209016
METEOR Score: 0.680114
ROUGE Score: 0.341463
***** Case No.1445 *****
BLEU Score: 0.274226
METEOR Score: 0.594159
ROUGE Score: 0.307692
***** Case No.1446 *****
BLEU Score: 0.042761
METEOR Score: 0.691473
ROUGE Score: 0.100000
***** Case No.1447 *****
BLEU Score: 0.023302
METEOR Score: 0.341762
ROUGE Score: 0.000000
***** Case No.1448 *****
BLEU Score: 0.175908
METEOR Score: 0.599473
ROUGE Score: 0.205128
***** Case No.1449 *****
BLEU Score: 0.225301
METEOR Score: 0.694606
ROUGE Score: 0.243902
***** Case No.1450 *****
BLEU Score: 0.156143
METEOR Score: 0.715820
ROUGE Score: 0.133333
***** Case No.1451 *****
BLEU Score: 0.267930
METEOR Score: 0.662414
ROUGE Score: 0.205128
***** Case No.1452 *****
BLEU Score: 0.235832
METEOR Score: 0.663849
ROUGE Score: 0.232558
***** Case No.1453 *****
BLEU Score: 0.355956
METEOR Score: 0.833026
ROUGE Score: 0.400000
***** Case No.1454 *****
BLEU Score: 0.451354
METEOR Score: 0.849876
ROUGE Score: 0.421053
***** Case No.1455 *****
BLEU Score: 0.209016
METEOR Score: 0.680114
ROUGE Score: 0.341463
***** Case No.1456 *****
BLEU Score: 0.061257
METEOR Score: 0.477213
ROUGE Score: 0.100000
***** Case No.1457 *****
BLEU Score: 0.151786
METEOR Score: 0.535816
ROUGE Score: 0.235294
***** Case No.1458 *****
BLEU Score: 0.453823
METEOR Score: 0.848693
ROUGE Score: 0.500000
***** Case No.1459 *****
BLEU Score: 0.341966
METEOR Score: 0.771560
ROUGE Score: 0.285714
***** Case No.1460 *****
BLEU Score: 0.225301
METEOR Score: 0.694606
ROUGE Score: 0.243902
***** Case No.1461 *****
BLEU Score: 0.358959
METEOR Score: 0.785185
ROUGE Score: 0.313725
***** Case No.1462 *****
BLEU Score: 0.042675
METEOR Score: 0.686154
ROUGE Score: 0.048780
***** Case No.1463 *****
BLEU Score: 0.034782
METEOR Score: 0.390249
ROUGE Score: 0.058824
***** Case No.1464 *****
BLEU Score: 0.156759
METEOR Score: 0.612633
ROUGE Score: 0.125000
***** Case No.1465 *****
BLEU Score: 0.358959
METEOR Score: 0.785185
ROUGE Score: 0.313725
***** Case No.1466 *****
BLEU Score: 0.523948
METEOR Score: 0.587889
ROUGE Score: 0.512821
***** Case No.1467 *****
BLEU Score: 0.563064
METEOR Score: 0.767919
ROUGE Score: 0.610169
***** Case No.1468 *****
BLEU Score: 0.536516
METEOR Score: 0.730168
ROUGE Score: 0.482759
***** Case No.1469 *****
BLEU Score: 0.480622
METEOR Score: 0.561875
ROUGE Score: 0.461538
***** Case No.1470 *****
BLEU Score: 0.623384
METEOR Score: 0.880310
ROUGE Score: 0.596491
***** Case No.1471 *****
BLEU Score: 0.489379
METEOR Score: 0.590250
ROUGE Score: 0.473684
***** Case No.1472 *****
BLEU Score: 0.633069
METEOR Score: 0.673431
ROUGE Score: 0.744186
***** Case No.1473 *****
BLEU Score: 0.887537
METEOR Score: 0.942123
ROUGE Score: 0.814815
***** Case No.1474 *****
BLEU Score: 0.778221
METEOR Score: 0.911352
ROUGE Score: 0.701754
***** Case No.1475 *****
BLEU Score: 0.754964
METEOR Score: 0.884763
ROUGE Score: 0.678571
***** Case No.1476 *****
BLEU Score: 0.567169
METEOR Score: 0.637840
ROUGE Score: 0.564103
***** Case No.1477 *****
BLEU Score: 0.567169
METEOR Score: 0.637840
ROUGE Score: 0.564103
***** Case No.1478 *****
BLEU Score: 0.427658
METEOR Score: 0.588968
ROUGE Score: 0.400000
***** Case No.1479 *****
BLEU Score: 0.643293
METEOR Score: 0.745095
ROUGE Score: 0.711111
***** Case No.1480 *****
BLEU Score: 0.573037
METEOR Score: 0.791238
ROUGE Score: 0.472727
***** Case No.1481 *****
BLEU Score: 0.594978
METEOR Score: 0.699153
ROUGE Score: 0.681818
***** Case No.1482 *****
BLEU Score: 0.567169
METEOR Score: 0.637840
ROUGE Score: 0.564103
***** Case No.1483 *****
BLEU Score: 0.354332
METEOR Score: 0.675411
ROUGE Score: 0.357143
***** Case No.1484 *****
BLEU Score: 0.560414
METEOR Score: 0.778547
ROUGE Score: 0.590909
***** Case No.1485 *****
BLEU Score: 0.894355
METEOR Score: 0.945453
ROUGE Score: 0.827586
***** Case No.1486 *****
BLEU Score: 0.726083
METEOR Score: 0.827893
ROUGE Score: 0.654545
***** Case No.1487 *****
BLEU Score: 0.559685
METEOR Score: 0.660709
ROUGE Score: 0.636364
***** Case No.1488 *****
BLEU Score: 0.607157
METEOR Score: 0.809365
ROUGE Score: 0.608696
***** Case No.1489 *****
BLEU Score: 0.449285
METEOR Score: 0.624782
ROUGE Score: 0.384615
***** Case No.1490 *****
BLEU Score: 0.567169
METEOR Score: 0.637840
ROUGE Score: 0.564103
***** Case No.1491 *****
BLEU Score: 0.518454
METEOR Score: 0.726471
ROUGE Score: 0.451613
***** Case No.1492 *****
BLEU Score: 0.607157
METEOR Score: 0.809365
ROUGE Score: 0.608696
***** Case No.1493 *****
BLEU Score: 0.042316
METEOR Score: 0.361977
ROUGE Score: 0.038462
***** Case No.1494 *****
BLEU Score: 0.154219
METEOR Score: 0.629944
ROUGE Score: 0.150943
***** Case No.1495 *****
BLEU Score: 0.673430
METEOR Score: 0.802246
ROUGE Score: 0.634921
***** Case No.1496 *****
BLEU Score: 0.559499
METEOR Score: 0.781896
ROUGE Score: 0.464286
***** Case No.1497 *****
BLEU Score: 0.618518
METEOR Score: 0.720935
ROUGE Score: 0.571429
***** Case No.1498 *****
BLEU Score: 0.748343
METEOR Score: 0.877635
ROUGE Score: 0.654545
***** Case No.1499 *****
BLEU Score: 0.506823
METEOR Score: 0.685617
ROUGE Score: 0.509804
***** Case No.1500 *****
BLEU Score: 0.556374
METEOR Score: 0.747619
ROUGE Score: 0.456140
***** Case No.1501 *****
BLEU Score: 0.624228
METEOR Score: 0.851449
ROUGE Score: 0.535714
***** Case No.1502 *****
BLEU Score: 0.219842
METEOR Score: 0.598508
ROUGE Score: 0.259259
***** Case No.1503 *****
BLEU Score: 0.673673
METEOR Score: 0.877729
ROUGE Score: 0.655172
***** Case No.1504 *****
BLEU Score: 0.435670
METEOR Score: 0.731857
ROUGE Score: 0.489796
***** Case No.1505 *****
BLEU Score: 0.286455
METEOR Score: 0.624093
ROUGE Score: 0.357143
***** Case No.1506 *****
BLEU Score: 0.538716
METEOR Score: 0.780025
ROUGE Score: 0.528302
***** Case No.1507 *****
BLEU Score: 0.552994
METEOR Score: 0.710243
ROUGE Score: 0.530612
***** Case No.1508 *****
BLEU Score: 0.067989
METEOR Score: 0.536796
ROUGE Score: 0.142857
***** Case No.1509 *****
BLEU Score: 0.237262
METEOR Score: 0.632777
ROUGE Score: 0.195122
***** Case No.1510 *****
BLEU Score: 0.517657
METEOR Score: 0.813518
ROUGE Score: 0.535714
***** Case No.1511 *****
BLEU Score: 0.321768
METEOR Score: 0.547308
ROUGE Score: 0.416667
***** Case No.1512 *****
BLEU Score: 0.525753
METEOR Score: 0.697121
ROUGE Score: 0.423077
***** Case No.1513 *****
BLEU Score: 0.519677
METEOR Score: 0.789698
ROUGE Score: 0.473684
***** Case No.1514 *****
BLEU Score: 0.380944
METEOR Score: 0.667961
ROUGE Score: 0.565217
***** Case No.1515 *****
BLEU Score: 0.166360
METEOR Score: 0.722903
ROUGE Score: 0.212766
***** Case No.1516 *****
BLEU Score: 0.373043
METEOR Score: 0.605023
ROUGE Score: 0.533333
***** Case No.1517 *****
BLEU Score: 0.616142
METEOR Score: 0.723011
ROUGE Score: 0.666667
***** Case No.1518 *****
BLEU Score: 0.660345
METEOR Score: 0.772478
ROUGE Score: 0.711111
***** Case No.1519 *****
BLEU Score: 0.049607
METEOR Score: 0.367818
ROUGE Score: 0.095238
***** Case No.1520 *****
BLEU Score: 0.160747
METEOR Score: 0.411272
ROUGE Score: 0.206897
***** Case No.1521 *****
BLEU Score: 0.381270
METEOR Score: 0.600227
ROUGE Score: 0.478261
***** Case No.1522 *****
BLEU Score: 0.552873
METEOR Score: 0.739837
ROUGE Score: 0.666667
***** Case No.1523 *****
BLEU Score: 0.482809
METEOR Score: 0.497413
ROUGE Score: 0.583333
***** Case No.1524 *****
BLEU Score: 0.597442
METEOR Score: 0.809949
ROUGE Score: 0.765957
***** Case No.1525 *****
BLEU Score: 0.460829
METEOR Score: 0.788165
ROUGE Score: 0.482759
***** Case No.1526 *****
BLEU Score: 0.644634
METEOR Score: 0.826695
ROUGE Score: 0.533333
***** Case No.1527 *****
BLEU Score: 0.591974
METEOR Score: 0.835104
ROUGE Score: 0.478261
***** Case No.1528 *****
BLEU Score: 0.303605
METEOR Score: 0.492011
ROUGE Score: 0.372093
***** Case No.1529 *****
BLEU Score: 0.890173
METEOR Score: 0.966649
ROUGE Score: 0.785714
***** Case No.1530 *****
BLEU Score: 0.292098
METEOR Score: 0.644330
ROUGE Score: 0.415094
***** Case No.1531 *****
BLEU Score: 0.477342
METEOR Score: 0.679758
ROUGE Score: 0.641509
***** Case No.1532 *****
BLEU Score: 0.407794
METEOR Score: 0.654240
ROUGE Score: 0.461538
